Data Year,Fuel Type,ZIP,Number of Vehicles
2014,Electric,95815,3
2014,Electric,95816,60
2014,Electric,95817,6
2014,Electric,95818,26
2014,Electric,95819,24
2014,Electric,95820,5
2014,Electric,95821,6
2014,Electric,95822,9
2014,Electric,95823,4
2014,Electric,95824,3
2014,Electric,95825,7
2014,Electric,95826,9
2014,Electric,95827,3
2014,Electric,95828,5
2014,Electric,95829,8
2014,Electric,95831,28
2014,Electric,95833,9
2014,Electric,95834,18
2014,Electric,95835,26
2014,Electric,95838,5
2014,Electric,95841,1
2014,Electric,95842,3
2014,Electric,95843,11
2014,Electric,95864,17
2014,Electric,95865,7
2014,Electric,95899,1
2014,Electric,95912,2
2014,Electric,95918,1
2014,Electric,95926,7
2014,Electric,95928,9
2014,Electric,95943,1
2014,Electric,95945,3
2014,Electric,95947,1
2014,Electric,95949,3
2014,Electric,95959,9
2014,Electric,95960,1
2014,Electric,95961,1
2014,Electric,95965,1
2014,Electric,95966,1
2014,Electric,95969,1
2014,Electric,95971,1
2014,Electric,95973,7
2014,Electric,95991,2
2014,Electric,95993,2
2014,Electric,96001,6
2014,Electric,96002,2
2014,Electric,96003,3
2014,Electric,96007,3
2014,Electric,96022,3
2014,Electric,96073,1
2014,Electric,96145,3
2014,Electric,96150,4
2014,Electric,96161,3
2014,Electric,99999,69
2014,PHEV,90001,5
2014,PHEV,90002,1
2014,PHEV,90003,1
2014,PHEV,90004,33
2014,PHEV,90005,18
2014,PHEV,90006,10
2014,PHEV,90007,7
2014,PHEV,90008,19
2014,PHEV,90010,4
2014,PHEV,90011,5
2014,PHEV,90012,21
2014,PHEV,90013,4
2014,PHEV,90014,7
2014,PHEV,90015,11
2014,PHEV,90016,17
2014,PHEV,90017,9
2014,PHEV,90018,9
2014,PHEV,90019,35
2014,PHEV,90020,15
2014,PHEV,90021,3
2014,PHEV,90022,8
2014,PHEV,90023,7
2014,PHEV,90024,66
2014,PHEV,90025,67
2014,PHEV,90026,46
2014,PHEV,90027,52
2014,PHEV,90028,11
2014,PHEV,90029,12
2014,PHEV,90031,7
2014,PHEV,90032,20
2014,PHEV,90033,2
2014,PHEV,90034,57
2014,PHEV,90035,43
2014,PHEV,90036,39
2014,PHEV,90037,3
2014,PHEV,90038,16
2014,PHEV,90039,38
2014,PHEV,90040,6
2014,PHEV,90041,22
2014,PHEV,90042,34
2014,PHEV,90043,15
2014,PHEV,90044,7
2014,PHEV,90045,77
2014,PHEV,90046,75
2014,PHEV,90047,10
2014,PHEV,90048,36
2014,PHEV,90049,96
2014,PHEV,90051,1
2014,PHEV,90056,15
2014,PHEV,90057,10
2014,PHEV,90058,4
2014,PHEV,90059,2
2014,PHEV,90061,3
2014,PHEV,90062,3
2014,PHEV,90063,5
2014,PHEV,90064,69
2014,PHEV,90065,41
2014,PHEV,90066,86
2014,PHEV,90067,11
2014,PHEV,90068,58
2014,PHEV,90069,38
2014,PHEV,90071,2
2014,PHEV,90077,34
2014,PHEV,90079,1
2014,PHEV,90094,13
2014,PHEV,90201,9
2014,PHEV,90210,46
2014,PHEV,90211,24
2014,PHEV,90212,25
2014,PHEV,90220,11
2014,PHEV,90221,2
2014,PHEV,90222,3
2014,PHEV,90230,48
2014,PHEV,90232,33
2014,PHEV,90240,15
2014,PHEV,90241,19
2014,PHEV,90242,13
2014,PHEV,90245,20
2014,PHEV,90247,12
2014,PHEV,90248,21
2014,PHEV,90249,16
2014,PHEV,90250,37
2014,PHEV,90254,56
2014,PHEV,90255,9
2014,PHEV,90260,16
2014,PHEV,90262,9
2014,PHEV,90265,41
2014,PHEV,90266,139
2014,PHEV,90267,2
2014,PHEV,90270,4
2014,PHEV,90272,79
2014,PHEV,90274,99
2014,PHEV,90275,102
2014,PHEV,90277,60
2014,PHEV,90278,101
2014,PHEV,90280,17
2014,PHEV,90290,29
2014,PHEV,90291,69
2014,PHEV,90292,59
2014,PHEV,90293,20
2014,PHEV,90301,5
2014,PHEV,90302,8
2014,PHEV,90303,1
2014,PHEV,90304,4
2014,PHEV,90305,1
2014,PHEV,90401,16
2014,PHEV,90402,47
2014,PHEV,90403,63
2014,PHEV,90404,37
2014,PHEV,90405,72
2014,PHEV,90501,68
2014,PHEV,90502,23
2014,PHEV,90503,65
2014,PHEV,90504,31
2014,PHEV,90505,76
2014,PHEV,90509,35
2014,PHEV,90601,25
2014,PHEV,90602,11
2014,PHEV,90603,17
2014,PHEV,90604,10
2014,PHEV,90605,20
2014,PHEV,90606,13
2014,PHEV,90620,35
2014,PHEV,90621,34
2014,PHEV,90623,11
2014,PHEV,90630,55
2014,PHEV,90631,38
2014,PHEV,90638,38
2014,PHEV,90640,29
2014,PHEV,90650,27
2014,PHEV,90660,17
2014,PHEV,90670,13
2014,PHEV,90680,13
2014,PHEV,90701,10
2014,PHEV,90703,104
2014,PHEV,90706,33
2014,PHEV,90710,21
2014,PHEV,90712,29
2014,PHEV,90713,25
2014,PHEV,90715,10
2014,PHEV,90716,7
2014,PHEV,90717,19
2014,PHEV,90720,60
2014,PHEV,90723,15
2014,PHEV,90731,38
2014,PHEV,90732,20
2014,PHEV,90740,45
2014,PHEV,90742,2
2014,PHEV,90743,4
2014,PHEV,90744,9
2014,PHEV,90745,30
2014,PHEV,90746,13
2014,PHEV,90749,2
2014,PHEV,90755,12
2014,PHEV,90802,30
2014,PHEV,90803,86
2014,PHEV,90804,17
2014,PHEV,90805,21
2014,PHEV,90806,15
2014,PHEV,90807,42
2014,PHEV,90808,68
2014,PHEV,90809,1
2014,PHEV,90810,11
2014,PHEV,90813,7
2014,PHEV,90814,40
2014,PHEV,90815,57
2014,PHEV,91001,56
2014,PHEV,91006,53
2014,PHEV,91007,48
2014,PHEV,91008,1
2014,PHEV,91010,12
2014,PHEV,91011,41
2014,PHEV,91016,42
2014,PHEV,91020,5
2014,PHEV,91024,15
2014,PHEV,91030,33
2014,PHEV,91040,26
2014,PHEV,91042,25
2014,PHEV,91101,18
2014,PHEV,91103,19
2014,PHEV,91104,39
2014,PHEV,91105,30
2014,PHEV,91106,39
2014,PHEV,91107,58
2014,PHEV,91108,40
2014,PHEV,91109,1
2014,PHEV,91201,28
2014,PHEV,91202,35
2014,PHEV,91203,6
2014,PHEV,91204,7
2014,PHEV,91205,25
2014,PHEV,91206,42
2014,PHEV,91207,17
2014,PHEV,91208,37
2014,PHEV,91210,2
2014,PHEV,91214,46
2014,PHEV,91301,44
2014,PHEV,91302,65
2014,PHEV,91303,15
2014,PHEV,91304,41
2014,PHEV,91306,24
2014,PHEV,91307,56
2014,PHEV,91311,52
2014,PHEV,91313,1
2014,PHEV,91316,70
2014,PHEV,91319,1
2014,PHEV,91320,52
2014,PHEV,91321,33
2014,PHEV,91324,32
2014,PHEV,91325,53
2014,PHEV,91326,131
2014,PHEV,91331,17
2014,PHEV,91335,45
2014,PHEV,91340,7
2014,PHEV,91342,45
2014,PHEV,91343,45
2014,PHEV,91344,88
2014,PHEV,91345,12
2014,PHEV,91350,67
2014,PHEV,91351,53
2014,PHEV,91352,20
2014,PHEV,91354,101
2014,PHEV,91355,49
2014,PHEV,91356,51
2014,PHEV,91357,1
2014,PHEV,91360,76
2014,PHEV,91361,32
2014,PHEV,91362,65
2014,PHEV,91364,57
2014,PHEV,91367,69
2014,PHEV,91376,1
2014,PHEV,91377,20
2014,PHEV,91380,1
2014,PHEV,91381,75
2014,PHEV,91384,31
2014,PHEV,91387,47
2014,PHEV,91390,29
2014,PHEV,91401,43
2014,PHEV,91402,13
2014,PHEV,91403,57
2014,PHEV,91405,29
2014,PHEV,91406,33
2014,PHEV,91411,17
2014,PHEV,91423,61
2014,PHEV,91426,1
2014,PHEV,91436,50
2014,PHEV,91501,18
2014,PHEV,91502,11
2014,PHEV,91504,31
2014,PHEV,91505,33
2014,PHEV,91506,21
2014,PHEV,91510,1
2014,PHEV,91601,37
2014,PHEV,91602,37
2014,PHEV,91604,82
2014,PHEV,91605,35
2014,PHEV,91606,27
2014,PHEV,91607,42
2014,PHEV,91610,1
2014,PHEV,91614,1
2014,PHEV,91615,1
2014,PHEV,91701,39
2014,PHEV,91702,30
2014,PHEV,91706,23
2014,PHEV,91708,13
2014,PHEV,91709,111
2014,PHEV,91710,55
2014,PHEV,91711,51
2014,PHEV,91722,7
2014,PHEV,91723,8
2014,PHEV,91724,20
2014,PHEV,91729,1
2014,PHEV,91730,42
2014,PHEV,91731,7
2014,PHEV,91732,22
2014,PHEV,91733,8
2014,PHEV,91737,24
2014,PHEV,91739,59
2014,PHEV,91740,17
2014,PHEV,91741,30
2014,PHEV,91744,18
2014,PHEV,91745,58
2014,PHEV,91746,6
2014,PHEV,91747,2
2014,PHEV,91748,40
2014,PHEV,91750,43
2014,PHEV,91752,18
2014,PHEV,91754,27
2014,PHEV,91755,18
2014,PHEV,91759,1
2014,PHEV,91761,32
2014,PHEV,91762,17
2014,PHEV,91763,13
2014,PHEV,91764,15
2014,PHEV,91765,86
2014,PHEV,91766,21
2014,PHEV,91767,15
2014,PHEV,91768,10
2014,PHEV,91770,34
2014,PHEV,91773,42
2014,PHEV,91775,23
2014,PHEV,91776,17
2014,PHEV,91780,24
2014,PHEV,91784,48
2014,PHEV,91786,29
2014,PHEV,91789,83
2014,PHEV,91790,39
2014,PHEV,91791,37
2014,PHEV,91792,19
2014,PHEV,91801,37
2014,PHEV,91803,27
2014,PHEV,91901,6
2014,PHEV,91902,14
2014,PHEV,91910,24
2014,PHEV,91911,18
2014,PHEV,91913,24
2014,PHEV,91914,17
2014,PHEV,91915,17
2014,PHEV,91916,1
2014,PHEV,91932,1
2014,PHEV,91935,4
2014,PHEV,91941,21
2014,PHEV,91942,12
2014,PHEV,91943,1
2014,PHEV,91945,12
2014,PHEV,91948,1
2014,PHEV,91950,2
2014,PHEV,91977,15
2014,PHEV,91978,1
2014,PHEV,92003,5
2014,PHEV,92004,2
2014,PHEV,92007,15
2014,PHEV,92008,35
2014,PHEV,92009,74
2014,PHEV,92010,15
2014,PHEV,92011,36
2014,PHEV,92013,1
2014,PHEV,92014,16
2014,PHEV,92019,21
2014,PHEV,92020,11
2014,PHEV,92021,10
2014,PHEV,92023,1
2014,PHEV,92024,70
2014,PHEV,92025,17
2014,PHEV,92026,18
2014,PHEV,92027,18
2014,PHEV,92028,16
2014,PHEV,92029,21
2014,PHEV,92036,2
2014,PHEV,92037,47
2014,PHEV,92038,1
2014,PHEV,92040,22
2014,PHEV,92054,21
2014,PHEV,92055,1
2014,PHEV,92056,38
2014,PHEV,92057,32
2014,PHEV,92058,19
2014,PHEV,92061,2
2014,PHEV,92064,35
2014,PHEV,92065,15
2014,PHEV,92067,18
2014,PHEV,92069,21
2014,PHEV,92071,22
2014,PHEV,92074,2
2014,PHEV,92075,21
2014,PHEV,92078,62
2014,PHEV,92081,21
2014,PHEV,92082,12
2014,PHEV,92083,7
2014,PHEV,92084,18
2014,PHEV,92086,1
2014,PHEV,92088,1
2014,PHEV,92091,6
2014,PHEV,92093,1
2014,PHEV,92101,19
2014,PHEV,92102,5
2014,PHEV,92103,25
2014,PHEV,92104,17
2014,PHEV,92105,10
2014,PHEV,92106,17
2014,PHEV,92107,12
2014,PHEV,92108,10
2014,PHEV,92109,26
2014,PHEV,92110,11
2014,PHEV,92111,21
2014,PHEV,92113,2
2014,PHEV,92114,14
2014,PHEV,92115,16
2014,PHEV,92116,13
2014,PHEV,92117,27
2014,PHEV,92118,14
2014,PHEV,92119,3
2014,PHEV,92120,20
2014,PHEV,92121,8
2014,PHEV,92122,24
2014,PHEV,92123,11
2014,PHEV,92124,22
2014,PHEV,92126,32
2014,PHEV,92127,46
2014,PHEV,92128,26
2014,PHEV,92129,41
2014,PHEV,92130,56
2014,PHEV,92131,37
2014,PHEV,92139,5
2014,PHEV,92150,1
2014,PHEV,92154,8
2014,PHEV,92163,1
2014,PHEV,92166,1
2014,PHEV,92169,1
2014,PHEV,92173,1
2014,PHEV,92176,1
2014,PHEV,92201,9
2014,PHEV,92203,26
2014,PHEV,92210,5
2014,PHEV,92211,16
2014,PHEV,92220,9
2014,PHEV,92223,16
2014,PHEV,92225,1
2014,PHEV,92227,1
2014,PHEV,92231,1
2014,PHEV,92234,7
2014,PHEV,92236,2
2014,PHEV,92240,5
2014,PHEV,92241,1
2014,PHEV,92243,3
2014,PHEV,92251,2
2014,PHEV,92252,4
2014,PHEV,92253,22
2014,PHEV,92255,1
2014,PHEV,92256,2
2014,PHEV,92260,9
2014,PHEV,92262,24
2014,PHEV,92263,1
2014,PHEV,92264,12
2014,PHEV,92270,14
2014,PHEV,92275,2
2014,PHEV,92277,1
2014,PHEV,92284,10
2014,PHEV,92286,1
2014,PHEV,92301,3
2014,PHEV,92307,6
2014,PHEV,92308,2
2014,PHEV,92311,2
2014,PHEV,92313,2
2014,PHEV,92314,1
2014,PHEV,92315,3
2014,PHEV,92316,5
2014,PHEV,92318,1
2014,PHEV,92320,3
2014,PHEV,92321,1
2014,PHEV,92322,2
2014,PHEV,92324,10
2014,PHEV,92325,1
2014,PHEV,92335,7
2014,PHEV,92336,54
2014,PHEV,92337,10
2014,PHEV,92339,1
2014,PHEV,92342,1
2014,PHEV,92344,2
2014,PHEV,92345,11
2014,PHEV,92346,23
2014,PHEV,92352,2
2014,PHEV,92354,10
2014,PHEV,92356,3
2014,PHEV,92371,1
2014,PHEV,92373,22
2014,PHEV,92374,14
2014,PHEV,92376,7
2014,PHEV,92377,6
2014,PHEV,92392,11
2014,PHEV,92394,2
2014,PHEV,92395,6
2014,PHEV,92397,2
2014,PHEV,92399,17
2014,PHEV,92404,8
2014,PHEV,92405,5
2014,PHEV,92406,1
2014,PHEV,92407,19
2014,PHEV,92408,2
2014,PHEV,92410,3
2014,PHEV,92411,1
2014,PHEV,92501,5
2014,PHEV,92502,1
2014,PHEV,92503,32
2014,PHEV,92504,28
2014,PHEV,92505,19
2014,PHEV,92506,45
2014,PHEV,92507,8
2014,PHEV,92508,38
2014,PHEV,92509,28
2014,PHEV,92530,16
2014,PHEV,92532,16
2014,PHEV,92536,3
2014,PHEV,92539,1
2014,PHEV,92543,5
2014,PHEV,92544,9
2014,PHEV,92545,10
2014,PHEV,92549,2
2014,PHEV,92551,3
2014,PHEV,92553,8
2014,PHEV,92555,15
2014,PHEV,92557,16
2014,PHEV,92562,36
2014,PHEV,92563,37
2014,PHEV,92570,17
2014,PHEV,92571,2
2014,PHEV,92582,1
2014,PHEV,92583,4
2014,PHEV,92584,15
2014,PHEV,92585,3
2014,PHEV,92587,9
2014,PHEV,92589,1
2014,PHEV,92590,6
2014,PHEV,92591,22
2014,PHEV,92592,57
2014,PHEV,92595,13
2014,PHEV,92596,11
2014,PHEV,92602,48
2014,PHEV,92603,80
2014,PHEV,92604,38
2014,PHEV,92606,29
2014,PHEV,92610,27
2014,PHEV,92612,61
2014,PHEV,92614,63
2014,PHEV,92615,2
2014,PHEV,92617,9
2014,PHEV,92618,100
2014,PHEV,92619,1
2014,PHEV,92620,143
2014,PHEV,92623,2
2014,PHEV,92624,10
2014,PHEV,92625,44
2014,PHEV,92626,61
2014,PHEV,92627,54
2014,PHEV,92629,45
2014,PHEV,92630,73
2014,PHEV,92637,5
2014,PHEV,92646,88
2014,PHEV,92647,57
2014,PHEV,92648,88
2014,PHEV,92649,83
2014,PHEV,92651,62
2014,PHEV,92652,1
2014,PHEV,92653,75
2014,PHEV,92655,4
2014,PHEV,92656,109
2014,PHEV,92657,43
2014,PHEV,92658,2
2014,PHEV,92659,1
2014,PHEV,92660,87
2014,PHEV,92661,8
2014,PHEV,92662,5
2014,PHEV,92663,63
2014,PHEV,92672,67
2014,PHEV,92673,85
2014,PHEV,92675,53
2014,PHEV,92676,1
2014,PHEV,92677,137
2014,PHEV,92679,93
2014,PHEV,92683,63
2014,PHEV,92688,80
2014,PHEV,92690,3
2014,PHEV,92691,78
2014,PHEV,92692,78
2014,PHEV,92694,115
2014,PHEV,92697,5
2014,PHEV,92701,11
2014,PHEV,92702,1
2014,PHEV,92703,12
2014,PHEV,92704,27
2014,PHEV,92705,63
2014,PHEV,92706,15
2014,PHEV,92707,12
2014,PHEV,92708,68
2014,PHEV,92780,25
2014,PHEV,92782,49
2014,PHEV,92801,25
2014,PHEV,92802,16
2014,PHEV,92804,30
2014,PHEV,92805,36
2014,PHEV,92806,30
2014,PHEV,92807,79
2014,PHEV,92808,48
2014,PHEV,92815,1
2014,PHEV,92821,56
2014,PHEV,92822,1
2014,PHEV,92823,14
2014,PHEV,92831,27
2014,PHEV,92832,19
2014,PHEV,92833,64
2014,PHEV,92835,54
2014,PHEV,92838,1
2014,PHEV,92840,30
2014,PHEV,92841,14
2014,PHEV,92843,9
2014,PHEV,92844,8
2014,PHEV,92845,15
2014,PHEV,92846,1
2014,PHEV,92860,14
2014,PHEV,92861,16
2014,PHEV,92863,1
2014,PHEV,92865,23
2014,PHEV,92866,9
2014,PHEV,92867,75
2014,PHEV,92868,30
2014,PHEV,92869,46
2014,PHEV,92870,75
2014,PHEV,92878,2
2014,PHEV,92879,27
2014,PHEV,92880,94
2014,PHEV,92881,36
2014,PHEV,92882,56
2014,PHEV,92883,26
2014,PHEV,92886,101
2014,PHEV,92887,48
2014,PHEV,93001,21
2014,PHEV,93003,22
2014,PHEV,93004,11
2014,PHEV,93010,29
2014,PHEV,93011,2
2014,PHEV,93012,37
2014,PHEV,93013,5
2014,PHEV,93014,1
2014,PHEV,93015,7
2014,PHEV,93021,36
2014,PHEV,93022,8
2014,PHEV,93023,21
2014,PHEV,93024,1
2014,PHEV,93030,11
2014,PHEV,93031,1
2014,PHEV,93033,17
2014,PHEV,93035,15
2014,PHEV,93036,14
2014,PHEV,93041,7
2014,PHEV,93042,1
2014,PHEV,93060,6
2014,PHEV,93063,81
2014,PHEV,93065,97
2014,PHEV,93066,3
2014,PHEV,93067,1
2014,PHEV,93101,10
2014,PHEV,93103,7
2014,PHEV,93105,20
2014,PHEV,93106,1
2014,PHEV,93108,17
2014,PHEV,93109,11
2014,PHEV,93110,14
2014,PHEV,93111,12
2014,PHEV,93116,1
2014,PHEV,93117,17
2014,PHEV,93204,1
2014,PHEV,93205,1
2014,PHEV,93210,2
2014,PHEV,93215,2
2014,PHEV,93221,4
2014,PHEV,93222,1
2014,PHEV,93225,2
2014,PHEV,93230,2
2014,PHEV,93242,1
2014,PHEV,93243,2
2014,PHEV,93244,1
2014,PHEV,93245,3
2014,PHEV,93247,1
2014,PHEV,93250,1
2014,PHEV,93257,2
2014,PHEV,93263,2
2014,PHEV,93265,1
2014,PHEV,93271,1
2014,PHEV,93274,3
2014,PHEV,93277,7
2014,PHEV,93286,1
2014,PHEV,93291,8
2014,PHEV,93292,3
2014,PHEV,93301,5
2014,PHEV,93304,3
2014,PHEV,93305,1
2014,PHEV,93306,5
2014,PHEV,93307,1
2014,PHEV,93308,5
2014,PHEV,93309,3
2014,PHEV,93311,12
2014,PHEV,93312,10
2014,PHEV,93313,4
2014,PHEV,93314,7
2014,PHEV,93383,1
2014,PHEV,93389,2
2014,PHEV,93401,9
2014,PHEV,93402,5
2014,PHEV,93403,1
2014,PHEV,93405,8
2014,PHEV,93408,1
2014,PHEV,93412,1
2014,PHEV,93420,8
2014,PHEV,93422,9
2014,PHEV,93424,3
2014,PHEV,93427,5
2014,PHEV,93428,5
2014,PHEV,93430,5
2014,PHEV,93433,3
2014,PHEV,93436,7
2014,PHEV,93442,6
2014,PHEV,93444,4
2014,PHEV,93445,1
2014,PHEV,93446,13
2014,PHEV,93447,1
2014,PHEV,93449,5
2014,PHEV,93451,1
2014,PHEV,93452,1
2014,PHEV,93454,1
2014,PHEV,93455,8
2014,PHEV,93460,5
2014,PHEV,93463,3
2014,PHEV,93465,1
2014,PHEV,93505,3
2014,PHEV,93510,4
2014,PHEV,93514,1
2014,PHEV,93523,1
2014,PHEV,93531,1
2014,PHEV,93532,1
2014,PHEV,93534,4
2014,PHEV,93535,23
2014,PHEV,93536,30
2014,PHEV,93543,2
2014,PHEV,93544,1
2014,PHEV,93546,2
2014,PHEV,93550,19
2014,PHEV,93551,48
2014,PHEV,93552,8
2014,PHEV,93553,3
2014,PHEV,93555,4
2014,PHEV,93560,5
2014,PHEV,93561,5
2014,PHEV,93581,2
2014,PHEV,93610,3
2014,PHEV,93611,15
2014,PHEV,93612,3
2014,PHEV,93614,4
2014,PHEV,93619,8
2014,PHEV,93620,3
2014,PHEV,93626,1
2014,PHEV,93630,1
2014,PHEV,93631,3
2014,PHEV,93635,6
2014,PHEV,93636,1
2014,PHEV,93637,5
2014,PHEV,93638,1
2014,PHEV,93643,1
2014,PHEV,93650,4
2014,PHEV,93653,2
2014,PHEV,93654,2
2014,PHEV,93657,1
2014,PHEV,93662,2
2014,PHEV,93664,1
2014,PHEV,93667,1
2014,PHEV,93703,1
2014,PHEV,93704,5
2014,PHEV,93705,3
2014,PHEV,93706,1
2014,PHEV,93710,2
2014,PHEV,93711,6
2014,PHEV,93720,17
2014,PHEV,93721,4
2014,PHEV,93722,7
2014,PHEV,93723,2
2014,PHEV,93725,4
2014,PHEV,93726,1
2014,PHEV,93727,4
2014,PHEV,93728,3
2014,PHEV,93730,5
2014,PHEV,93737,3
2014,PHEV,93901,10
2014,PHEV,93905,3
2014,PHEV,93906,14
2014,PHEV,93907,8
2014,PHEV,93908,6
2014,PHEV,93921,3
2014,PHEV,93922,2
2014,PHEV,93923,19
2014,PHEV,93924,7
2014,PHEV,93925,1
2014,PHEV,93926,1
2014,PHEV,93930,3
2014,PHEV,93933,3
2014,PHEV,93940,22
2014,PHEV,93950,8
2014,PHEV,93953,6
2014,PHEV,93955,9
2014,PHEV,93960,1
2014,PHEV,94002,42
2014,PHEV,94003,6
2014,PHEV,94005,1
2014,PHEV,94010,73
2014,PHEV,94014,25
2014,PHEV,94015,36
2014,PHEV,94018,2
2014,PHEV,94019,18
2014,PHEV,94020,5
2014,PHEV,94022,63
2014,PHEV,94024,62
2014,PHEV,94025,56
2014,PHEV,94026,2
2014,PHEV,94027,23
2014,PHEV,94028,21
2014,PHEV,94030,20
2014,PHEV,94037,7
2014,PHEV,94040,46
2014,PHEV,94041,32
2014,PHEV,94043,55
2014,PHEV,94044,31
2014,PHEV,94060,3
2014,PHEV,94061,48
2014,PHEV,94062,60
2014,PHEV,94063,18
2014,PHEV,94065,34
2014,PHEV,94066,24
2014,PHEV,94070,52
2014,PHEV,94074,1
2014,PHEV,94080,52
2014,PHEV,94085,31
2014,PHEV,94086,67
2014,PHEV,94087,89
2014,PHEV,94089,38
2014,PHEV,94102,14
2014,PHEV,94103,24
2014,PHEV,94104,3
2014,PHEV,94105,38
2014,PHEV,94107,33
2014,PHEV,94108,14
2014,PHEV,94109,25
2014,PHEV,94110,45
2014,PHEV,94111,3
2014,PHEV,94112,46
2014,PHEV,94114,28
